Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2017-05-06,00:27,Saturday,QUEEN STATION,SUUT,0,0,S,YU,5786
2017-05-06,01:05,Saturday,KIPLING STATION,EUPI,4,8,E,BD,5309
2017-05-06,01:22,Saturday,SHEPPARD STATION,SUO,6,10,S,YU,5636
2017-05-06,02:02,Saturday,DUPONT STATION (APPROA,MUSC,0,0,N,YU,5591
2017-05-06,02:20,Saturday,KIPLING STATION (APPRO,PUSO,0,0,W,BD,5131
2017-05-06,04:45,Saturday,LAWRENCE EAST STATION,PRW,0,0,,SRT,0
2017-05-06,06:00,Saturday,SCARBOROUGH RAPID TRAN,MRSTM,0,0,,SRT,0
2017-05-06,07:48,Saturday,YONGE BD STATION,SUDP,0,0,,BD,0
2017-05-06,10:32,Saturday,FINCH STATION,TUSC,0,0,N,YU,5876
2017-05-06,11:45,Saturday,YONGE UNIVERSITY SUBWA,MUGD,0,0,,YU,0
2017-05-06,12:13,Saturday,KENNEDY BD STATION,MUSC,0,0,W,BD,5000
2017-05-06,12:37,Saturday,WILSON STATION,MUSC,0,0,S,YU,5731
2017-05-06,13:34,Saturday,SPADINA BD STATION,PUMEL,0,0,,BD,0
2017-05-06,14:31,Saturday,DUNDAS WEST STATION,SUDP,0,0,W,BD,5000
2017-05-06,14:34,Saturday,DON MILLS STATION,MUPAA,0,0,W,SHP,5181
2017-05-06,15:55,Saturday,ST GEORGE YUS STATION,TUSC,0,0,N,YU,5511
2017-05-06,16:37,Saturday,BLOOR STATION,MUSC,0,0,S,YU,5941
2017-05-06,17:21,Saturday,WARDEN STATION,TUKEY,4,8,W,BD,5230
2017-05-06,18:30,Saturday,GREENWOOD STATION,MUIRS,0,0,,BD,0
2017-05-06,18:37,Saturday,ST GEORGE YUS STATION,SUSP,4,7,S,YU,5726
2017-05-06,18:40,Saturday,KEELE STATION,MUIR,6,10,W,BD,5301
2017-05-06,19:24,Saturday,YORK MILLS STATION (AP,TUSC,0,0,S,YU,5721
2017-05-06,19:34,Saturday,COLLEGE STATION,SUDP,3,7,N,YU,6011
2017-05-06,20:12,Saturday,ST GEORGE YUS STATION,MUDD,4,8,N,YU,5511
2017-05-06,21:06,Saturday,OLD MILL STATION,MUSC,0,0,E,BD,5333
2017-05-06,21:43,Saturday,EGLINTON WEST STATION,TUSC,0,0,S,YU,5886
2017-05-06,21:52,Saturday,WELLESLEY STATION,SUAP,0,0,,YU,0
2017-05-06,21:58,Saturday,ST GEORGE YUS STATION,TUSC,0,0,S,YU,5886
2017-05-06,22:00,Saturday,YONGE-UNIVERSITY AND B,MUO,0,0,,BD,0
2017-05-06,22:01,Saturday,DAVISVILLE STATION,SUDP,3,7,N,YU,5496
2017-05-06,22:18,Saturday,CHRISTIE STATION,MUPAA,0,0,W,BD,5244
2017-05-06,22:20,Saturday,ST GEORGE YUS STATION,SUO,5,9,N,YU,5511
2017-05-06,22:43,Saturday,YONGE-UNIVERSITY LINE,MUGD,0,0,,YU,0
2017-05-06,23:09,Saturday,SHERBOURNE STATION,MUSC,4,8,E,BD,5333
2017-05-07,01:38,Sunday,SHEPPARD WEST STATION,MUSC,0,0,,YU,5741
2017-05-07,01:46,Sunday,ST GEORGE BD STATION,MUIS,0,0,,BD,0
2017-05-07,02:21,Sunday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5112
2017-05-07,02:30,Sunday,BATHURST STATION,MUSC,0,0,E,BD,5333
2017-05-07,04:04,Sunday,KEELE STATION,PUMO,0,0,,BD,0
2017-05-07,04:57,Sunday,KIPLING STATION,SUG,0,0,,BD,0
2017-05-07,08:00,Sunday,KENNEDY BD STATION,TUSC,0,0,E,BD,5167
2017-05-07,08:00,Sunday,SCARBOROUGH RAPID TRAN,MRSTM,0,0,,SRT,0
2017-05-07,09:06,Sunday,ROYAL YORK STATION,MUSC,0,0,W,BD,5333
2017-05-07,10:16,Sunday,SHEPPARD WEST STATION,TUSC,0,0,N,YU,6001
2017-05-07,10:33,Sunday,LAWRENCE WEST STATION,MUSC,0,0,S,YU,5591
2017-05-07,10:34,Sunday,KIPLING STATION,PUMO,0,0,,BD,0
2017-05-07,11:04,Sunday,SHEPPARD STATION,SUDP,3,7,N,YU,5696
2017-05-07,11:19,Sunday,SHEPPARD STATION (ENTE,MUSC,0,0,N,YU,5591
2017-05-07,11:36,Sunday,EGLINTON WEST STATION,MUNCA,0,0,,YU,0
2017-05-07,11:49,Sunday,SPADINA YUS STATION,TUSC,0,0,S,YU,5576
2017-05-07,12:10,Sunday,WOODBINE STATION,MUSC,0,0,W,BD,5333
2017-05-07,12:22,Sunday,CHRISTIE STATION,TUSC,0,0,,BD,5230
2017-05-07,12:31,Sunday,WILSON STATION (APPROA,MUSC,0,0,S,YU,5591
2017-05-07,12:59,Sunday,BROADVIEW STATION,EUAC,0,0,E,BD,5080
2017-05-07,13:24,Sunday,NORTH YORK CTR STATION,TUSC,0,0,N,YU,5591
2017-05-07,13:45,Sunday,GLENCAIRN STATION,TUSC,0,0,S,YU,5916
2017-05-07,14:12,Sunday,ST GEORGE BD STATION,MUSC,0,0,W,BD,5333
2017-05-07,14:32,Sunday,LESLIE STATION,TUSC,0,0,W,SHP,6166
2017-05-07,14:42,Sunday,LAWRENCE WEST STATION,MUSC,0,0,S,YU,5591
2017-05-07,14:46,Sunday,GLENCAIRN STATION (APP,MUSC,0,0,S,YU,5591
2017-05-07,15:24,Sunday,DUFFERIN STATION,PUMEL,0,0,,BD,0
2017-05-07,15:57,Sunday,RUNNYMEDE STATION,SUO,0,0,E,BD,5273
2017-05-07,16:47,Sunday,WILSON STATION,MUSC,0,0,S,YU,5591
2017-05-07,16:48,Sunday,EGLINTON STATION,MUIS,0,0,,YU,0
2017-05-07,17:20,Sunday,OLD MILL STATION,TUSC,0,0,W,BD,5221
2017-05-07,17:33,Sunday,EGLINTON STATION,MUNCA,0,0,,YU,0
2017-05-07,17:56,Sunday,WILSON STATION,MUSC,0,0,S,YU,5916
2017-05-07,18:01,Sunday,DUNDAS WEST STATION,PUMEL,0,0,,BD,0
2017-05-07,18:16,Sunday,DON MILLS STATION,TUO,3,8,W,SHP,6167
2017-05-07,18:31,Sunday,COLLEGE STATION,MUPAA,0,0,N,YU,5916
2017-05-07,18:41,Sunday,VICTORIA PARK STATION,MUPAA,0,0,W,BD,5167
2017-05-07,18:43,Sunday,BATHURST STATION,MUD,4,8,W,BD,5149
2017-05-07,18:53,Sunday,WILSON STATION,MUSC,0,0,S,YU,5591
2017-05-07,19:00,Sunday,LAWRENCE WEST STATION,MUSC,0,0,S,YU,5591
2017-05-07,19:12,Sunday,UNION STATION,MUIS,0,0,,YU,0
2017-05-07,20:10,Sunday,ISLINGTON STATION,TUSC,0,0,E,BD,5168
2017-05-07,20:41,Sunday,EGLINTON STATION,MUIS,0,0,,YU,0
2017-05-07,21:21,Sunday,DUNDAS WEST STATION,TUMVS,0,0,W,BD,5022
2017-05-07,22:44,Sunday,YONGE UNIVERSITY SUBWA,MUGD,0,0,,YU,0
2017-05-08,01:47,Monday,KEELE STATION (EXITING,TUSC,0,0,E,BD,5344
2017-05-08,03:22,Monday,LANSDOWNE STATION,PUTWZ,0,0,E,BD,0
2017-05-08,05:50,Monday,KENNEDY BD STATION,TUSC,0,0,W,BD,5329
2017-05-08,06:20,Monday,OLD MILL STATION,MUIRS,0,0,,BD,0
2017-05-08,06:43,Monday,ELLESMERE STATION,ERDO,0,0,S,SRT,3002
2017-05-08,08:08,Monday,LAWRENCE STATION,MUPAA,0,0,S,YU,5531
2017-05-08,08:30,Monday,WOODBINE STATION,SUDP,6,8,E,BD,5310
2017-05-08,08:52,Monday,OSGOODE,MUSC,0,0,S,YU,5746
2017-05-08,09:02,Monday,WOODBINE STATION,SUSA,0,0,W,BD,0
2017-05-08,09:03,Monday,DUPONT STATION,MUNCA,0,0,,YU,0
2017-05-08,09:11,Monday,WARDEN STATION,MUPLB,7,10,W,BD,5246
2017-05-08,09:19,Monday,DAVISVILLE STATION,MUSC,0,0,N,YU,5836
2017-05-08,09:20,Monday,WILSON STATION,MUSC,0,0,S,YU,5591
2017-05-08,09:25,Monday,LAWRENCE WEST STATION,MUSC,0,0,S,YU,5591
2017-05-08,10:20,Monday,SPADINA BD STATION,PUMEL,0,0,,BD,0
2017-05-08,10:26,Monday,OSSINGTON STATION,TUSC,0,0,W,BD,5122
2017-05-08,10:26,Monday,BAY STATION,MUIS,0,0,W,BD,0
2017-05-08,12:08,Monday,EGLINTON WEST STATION,MUSC,0,0,S,YU,5591
2017-05-08,12:35,Monday,ROYAL YORK STATION (AP,TUSC,0,0,E,BD,5162
2017-05-08,12:42,Monday,KENNEDY SRT STATION,MRTO,0,0,S,SRT,3006
2017-05-08,12:59,Monday,GREENWOOD STATION,TUSC,0,0,E,BD,5297
2017-05-08,14:02,Monday,DUNDAS WEST STATION,MUIS,0,0,,BD,0
2017-05-08,14:47,Monday,SHERBOURNE STATION,PUMST,0,0,,BD,0
2017-05-08,15:05,Monday,ST PATRICK STATION,SUUT,25,28,N,YU,5831
2017-05-08,15:12,Monday,MCCOWAN YARD,MRTO,5,10,,SRT,3002
2017-05-08,15:13,Monday,SHEPPARD WEST STATION,TUSC,0,0,N,YU,5851
2017-05-08,15:30,Monday,DUNDAS WEST STATION,MUSC,0,0,E,BD,5264
2017-05-08,15:44,Monday,EGLINTON WEST STATION,TUSC,0,0,S,YU,5896
2017-05-08,16:02,Monday,KENNEDY BD STATION,TUSC,0,0,W,BD,5100
2017-05-08,16:06,Monday,DON MILLS STATION,EUOPO,6,11,W,SHP,6166
2017-05-08,16:54,Monday,ST GEORGE YUS STATION,MUIS,0,0,,YU,0
2017-05-08,17:24,Monday,ROSEDALE STATION (APP,EUNT,5,7,N,YU,5421
2017-05-08,17:44,Monday,KENNEDY BD STATION,PUTIJ,3,5,W,BD,5037
2017-05-08,17:49,Monday,WARDEN STATION,TUSC,0,0,W,BD,5177
2017-05-08,18:05,Monday,QUEEN STATION - EAST S,MUNCA,0,0,,YU,0
2017-05-08,18:26,Monday,KIPLING STATION (PLATF,MUI,3,5,E,BD,5178
2017-05-08,18:28,Monday,KENNEDY BD STATION,MUSAN,3,5,W,BD,5255
2017-05-08,18:32,Monday,ST CLAIR WEST STATION,SUDP,3,5,S,YU,6061
2017-05-08,18:33,Monday,ST CLAIR STATION,SUDP,0,0,S,YU,5641
2017-05-08,18:50,Monday,KENNEDY SRT STATION,MRTO,0,0,S,SRT,3006
2017-05-08,21:03,Monday,FINCH STATION,EUO,3,5,,YU,5751
2017-05-08,21:36,Monday,COXWELL STATION (ENTER,MUSC,0,0,W,BD,5333
2017-05-08,21:48,Monday,BLOOR STATION,MUIR,4,8,N,YU,6021
2017-05-08,22:39,Monday,COLLEGE STATION,MUPAA,0,0,N,YU,5646
2017-05-08,22:53,Monday,SHEPPARD WEST STATION,MUSC,0,0,,YU,6016
2017-05-08,22:54,Monday,SUMMERHILL STATION,TUOS,3,7,N,YU,6046
2017-05-09,00:10,Tuesday,JANE STATION,TUSC,0,0,W,BD,5313
2017-05-09,01:14,Tuesday,SHEPPARD WEST STATION,TUSC,0,0,N,YU,6011
2017-05-09,05:38,Tuesday,ST CLAIR WEST CENTRE T,PUTOE,0,0,N,YU,0
2017-05-09,06:03,Tuesday,SHEPPARD WEST STATION,PUSSW,6,0,S,YU,5576
2017-05-09,06:11,Tuesday,SHERBOURNE STATION,MUSC,0,0,W,BD,5307
2017-05-09,06:18,Tuesday,SCARB CTR STATION,ERTC,3,8,S,SRT,3012
2017-05-09,06:45,Tuesday,KENNEDY BD STATION,TUSC,0,0,E,BD,5065
2017-05-09,06:57,Tuesday,FINCH STATION,MUSC,0,0,S,YU,5761
2017-05-09,07:04,Tuesday,WILSON STATION,MUSC,0,0,S,YU,5586
2017-05-09,07:43,Tuesday,ST GEORGE YUS STATION,MUIS,0,0,,YU,0
2017-05-09,08:44,Tuesday,DAVISVILLE STATION,SUDP,0,0,S,YU,0
2017-05-09,08:44,Tuesday,SHEPPARD WEST STATION,TUSC,0,0,N,YU,5926
2017-05-09,09:12,Tuesday,CHESTER STATION (ENTER,TUMVS,0,0,E,BD,5186
2017-05-09,11:01,Tuesday,MIDLAND STATION,ERTC,4,9,N,SRT,3021
2017-05-09,12:03,Tuesday,BLOOR STATION,MUSC,0,0,S,YU,5761
2017-05-09,12:15,Tuesday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017-05-09,12:22,Tuesday,LAWRENCE STATION,PUMO,0,0,,YU,0
2017-05-09,12:45,Tuesday,ST ANDREW STATION,SUSP,8,11,N,YU,6091
2017-05-09,12:56,Tuesday,SUMMERHILL STATION,MUTD,4,7,S,YU,5516
2017-05-09,13:24,Tuesday,BAY STATION,PUMEL,0,0,,BD,0
2017-05-09,13:39,Tuesday,CASTLE FRANK STATION,SUDP,4,7,W,BD,5032
2017-05-09,14:48,Tuesday,MUSEUM STATION,EUDO,3,6,N,YU,6061
2017-05-09,14:53,Tuesday,ST GEORGE YUS STATION,EUDO,6,9,N,YU,6061
2017-05-09,15:11,Tuesday,DUNDAS STATION - W/S,SUDP,0,0,S,YU,0
2017-05-09,15:25,Tuesday,YORK MILLS STATION,PUMEL,0,0,,YU,0
2017-05-09,15:41,Tuesday,KIPLING STATION (PLATF,MUPAA,0,0,E,BD,5356
2017-05-09,16:16,Tuesday,OLD MILL STATION,SUDP,0,0,E,BD,5305
2017-05-09,16:17,Tuesday,NORTH YORK CTR STATION,MUPAA,0,0,S,YU,5896
2017-05-09,16:33,Tuesday,KIPLING STATION (LEAVI,EUBK,0,0,E,BD,5317
2017-05-09,16:41,Tuesday,KENNEDY SRT STATION [A,MRTO,0,0,S,SRT,3014
2017-05-09,16:53,Tuesday,ISLINGTON STATION,PUMEL,0,0,,BD,0
2017-05-09,17:07,Tuesday,HIGH PARK STATION,MUSC,0,0,E,BD,5193
2017-05-09,17:10,Tuesday,WILSON STATION,TUSC,0,0,N,YU,5531
2017-05-09,17:42,Tuesday,BROADVIEW STATION,MUIS,0,0,W,BD,0
2017-05-09,18:01,Tuesday,MAIN STREET STATION,MUIS,0,0,,BD,0
2017-05-09,18:05,Tuesday,ST GEORGE YUS STATION,MUIS,0,0,,YU,0
2017-05-09,20:20,Tuesday,FINCH STATION BOOTH 2,MUIE,0,0,,YU,0
2017-05-09,21:51,Tuesday,KIPLING STATION,MUSC,0,0,E,BD,5168
2017-05-09,22:00,Tuesday,YONGE-UNIVERSITY/BLOOR,MUO,0,0,,BD,0
2017-05-09,23:15,Tuesday,WILSON STATION,TUMVS,0,0,N,YU,6021
2017-05-09,23:52,Tuesday,JANE STATION,TUSC,0,0,W,BD,5244
2017-05-09,23:53,Tuesday,YONGE-UNIVERSITY SUBWA,MUGD,0,0,,YU,0
2017-05-10,00:25,Wednesday,SHEPPARD WEST STATION,MUIR,4,8,S,YU,5811
2017-05-10,00:34,Wednesday,LANSDOWNE STATION,MUPAA,0,0,W,BD,5225
2017-05-10,06:07,Wednesday,KENNEDY BD STATION,MUSC,0,0,W,BD,5298
2017-05-10,06:10,Wednesday,DON MILLS STATION,PUOPO,4,9,W,SHP,6181
2017-05-10,06:13,Wednesday,HIGH PARK STATION,EUTM,4,8,E,BD,5205
2017-05-10,06:53,Wednesday,JANE STATION,MUIE,0,0,W,BD,5273
2017-05-10,07:02,Wednesday,ROYAL YORK STATION (EN,MUSC,0,0,E,BD,5307
2017-05-10,07:08,Wednesday,SPADINA BD STATION,MUIS,0,0,,BD,0
2017-05-10,07:12,Wednesday,WOODBINE STATION,EUDO,6,8,W,BD,5098
2017-05-10,07:20,Wednesday,YORK MILLS STATION,MUIR,0,0,S,YU,6041
2017-05-10,07:27,Wednesday,PAPE STATION,EUDO,6,8,W,BD,5098
2017-05-10,07:27,Wednesday,YONGE STATION,MUSC,4,6,E,BD,5307
2017-05-10,07:27,Wednesday,COXWELL STATION,MUSC,0,0,E,BD,5088
2017-05-10,07:29,Wednesday,GLENCAIRN STATION (APP,PUSTC,5,7,S,YU,6121
2017-05-10,07:30,Wednesday,CHRISTIE STATION (APPR,TUSC,0,0,E,BD,5171
2017-05-10,07:42,Wednesday,DON MILLS STATION,TUMVS,3,8,E,SHP,5471
2017-05-10,07:43,Wednesday,FINCH STATION,TUSC,0,0,S,YU,5006
2017-05-10,08:43,Wednesday,KENNEDY SRT STATION,MRTO,0,0,S,SRT,3012
2017-05-10,09:07,Wednesday,KENNEDY STATION,EUDO,3,6,W,BD,72537
2017-05-10,09:14,Wednesday,KENNEDY BD STATION (EN,TUSC,0,0,E,BD,5341
2017-05-10,09:15,Wednesday,KIPLING STATION,MUTO,3,5,E,BD,5077
2017-05-10,09:21,Wednesday,DUNDAS WEST STATION (A,MUSC,0,0,E,BD,5049
2017-05-10,10:15,Wednesday,ST GEORGE BD STATION,MUIRS,0,0,,BD,0
2017-05-10,11:09,Wednesday,YORKDALE STATION,TUSC,0,0,N,YU,5846
2017-05-10,11:30,Wednesday,BLOOR-DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017-05-10,11:49,Wednesday,ISLINGTON STATION,TUSC,0,0,W,BD,5017
2017-05-10,12:15,Wednesday,YONGE UNIVERSITY,MUGD,0,0,,YU,0
2017-05-10,12:18,Wednesday,SPADINA BD STATION,MUDD,5,9,E,BD,5246
2017-05-10,12:25,Wednesday,WELLESLEY STATION,MUIS,0,0,,YU,0
2017-05-10,12:27,Wednesday,DUPONT STATION (APPROA,TUSC,0,0,S,YU,5576
2017-05-10,12:51,Wednesday,EGLINTON STATION (APPR,PUSI,0,0,S,YU,5806
2017-05-10,13:15,Wednesday,WOODBINE STATION (LEAV,MUSC,0,0,W,BD,5249
2017-05-10,13:25,Wednesday,KENNEDY BD STATION,MUSC,0,0,W,BD,5035
2017-05-10,14:02,Wednesday,ST CLAIR WEST STATION,PUMEL,0,0,,YU,0
2017-05-10,14:08,Wednesday,ST ANDREW STATION,SUCOL,0,0,N,YU,5906
2017-05-10,14:24,Wednesday,COXWELL STATION,MUSC,0,0,W,BD,5193
2017-05-10,14:24,Wednesday,ST GEORGE YUS STATION,MUIS,0,0,,YU,0
2017-05-10,15:13,Wednesday,EGLINTON STATION,EUBO,6,9,S,YU,6126
2017-05-10,15:27,Wednesday,YONGE BD STATION,MUSC,0,0,W,BD,5160
2017-05-10,16:18,Wednesday,DAVISVILLE STATION,SUUT,11,13,N,YU,5761
2017-05-10,16:26,Wednesday,DUPONT STATION,MUPLB,18,20,S,YU,5121
2017-05-10,17:20,Wednesday,QUEEN'S PARK STATION,MUIR,7,9,N,YU,5041
2017-05-10,17:22,Wednesday,LAWRENCE WEST STATION,SUDP,0,0,S,YU,6071
2017-05-10,17:43,Wednesday,COXWELL STATION,EUBK,7,9,W,BD,5277
2017-05-10,17:49,Wednesday,ROYAL YORK STATION,SUDP,0,0,E,BD,5177
2017-05-10,18:24,Wednesday,KENNEDY BD STATION,SUO,3,5,W,BD,5017
2017-05-10,18:28,Wednesday,COLLEGE STATION,EUDO,0,0,S,YU,5651
2017-05-10,18:39,Wednesday,FINCH STATION,EUTRD,3,5,S,YU,5411
2017-05-10,18:59,Wednesday,ST GEORGE BD STATION,PUTO,3,6,E,BD,5102
2017-05-10,19:33,Wednesday,DUNDAS STATION,SUBT,6,8,S,YU,5041
2017-05-10,19:53,Wednesday,JANE STATION (ENTERING,MUSC,3,6,W,BD,5242
2017-05-10,19:54,Wednesday,EGLINTON STATION,MUIR,4,7,N,YU,5026
2017-05-10,21:30,Wednesday,UNION STATION,MUTO,4,8,S,YU,5751
2017-05-10,22:07,Wednesday,KENNEDY BD STATION,SUROB,0,0,,BD,0
2017-05-11,00:23,Thursday,BAYVIEW STATION,MUSC,0,0,E,SHP,5476
2017-05-11,00:31,Thursday,ISLINGTON STATION,TUMVS,0,0,W,BD,5110
2017-05-11,02:18,Thursday,GLENCAIRN STATION,MUO,0,0,N,YU,0
2017-05-11,05:25,Thursday,YONGE SHP STATION,TUSC,0,0,E,SHP,5476
2017-05-11,06:00,Thursday,TORONTO TRANSIT COMMIS,MUO,0,0,,SHP,0
2017-05-11,06:00,Thursday,TORONTO TRANSIT COMMIS,MRO,0,0,,SRT,0
2017-05-11,07:54,Thursday,FINCH STATION,MUSC,0,0,N,YU,5836
2017-05-11,07:56,Thursday,FINCH STATION,MUPAA,0,0,S,YU,5831
2017-05-11,08:24,Thursday,DAVISVILLE STATION,MUPAA,0,0,S,YU,6081
2017-05-11,08:25,Thursday,LAWRENCE STATION,MUIR,3,5,S,YU,5756
2017-05-11,08:35,Thursday,LAWRENCE WEST STATION,SUO,9,11,S,YU,5656
2017-05-11,08:39,Thursday,ST GEORGE YUS STATION,MUIRS,0,0,S,YU,0
2017-05-11,08:40,Thursday,ST PATRICK STATION,MUIR,4,6,S,YU,5381
2017-05-11,09:10,Thursday,GLENCAIRN STATION,TUSC,0,0,N,YU,6081
2017-05-11,09:28,Thursday,ST CLAIR WEST STATION,TUSC,0,0,N,YU,6091
2017-05-11,09:39,Thursday,DUNDAS WEST STATION,TUSC,0,0,W,BD,5106
2017-05-11,09:58,Thursday,ST GEORGE BD STATION,PUMEL,0,0,,BD,0
2017-05-11,10:33,Thursday,JANE STATION,TUSC,0,0,W,BD,5206
2017-05-11,10:50,Thursday,DUPONT STATION,TUSC,0,0,N,YU,5696
2017-05-11,12:04,Thursday,SHEPPARD STATION,MUIS,0,0,,YU,0
2017-05-11,13:38,Thursday,WILSON STATION,MUNCA,0,0,,YU,0
2017-05-11,13:43,Thursday,ST CLAIR WEST STATION,PUSTS,4,7,N,YU,5661
2017-05-11,14:44,Thursday,LAWRENCE EAST STATION,ERTC,9,14,S,SRT,3007
2017-05-11,15:03,Thursday,BESSARION STATION,TUOS,7,12,E,SHP,5476
2017-05-11,15:13,Thursday,LAWRENCE EAST STATION,TRTC,9,14,N,SRT,3023
2017-05-11,15:21,Thursday,ST CLAIR WEST STATION,SUDP,0,0,N,YU,5686
2017-05-11,15:45,Thursday,SCARB CTR STATION,MRUIR,0,0,,SRT,0
2017-05-11,15:50,Thursday,OLD MILL STATION,TUMVS,0,0,E,BD,5108
2017-05-11,16:06,Thursday,YORKDALE STATION,PUMEL,0,0,,YU,0
2017-05-11,16:08,Thursday,BATHURST STATION,TUO,3,5,E,BD,5108
2017-05-11,17:00,Thursday,KENNEDY BD STATION,MUSC,0,0,W,BD,5273
2017-05-11,17:04,Thursday,EGLINTON STATION,MUIS,0,0,,YU,0
2017-05-11,17:10,Thursday,ST PATRICK STATION,MUPAA,0,0,N,YU,5971
2017-05-11,17:18,Thursday,DUNDAS WEST STATION,SUAP,0,0,,BD,0
2017-05-11,17:28,Thursday,RUNNYMEDE STATION,MUIRS,0,0,,BD,0
2017-05-11,17:35,Thursday,KENNEDY BD STATION,MUSC,0,0,W,BD,5186
2017-05-11,17:37,Thursday,OLD MILL STATION,MUSC,0,0,E,BD,5095
2017-05-11,17:47,Thursday,YONGE SHP STATION,MUPAA,3,8,E,SHP,6176
2017-05-11,18:02,Thursday,MAIN STREET STATION,MUSC,0,0,W,BD,5190
2017-05-11,18:06,Thursday,WILSON STATION,MUIS,0,0,,YU,0
2017-05-11,18:32,Thursday,EGLINTON WEST STATION,MUPAA,0,0,N,YU,5631
2017-05-11,20:09,Thursday,FINCH STATION,TUSC,0,0,N,YU,5751
2017-05-11,20:37,Thursday,DUNDAS STATION,SUDP,3,6,N,YU,5881
2017-05-11,20:46,Thursday,DONLANDS STATION,PUMEL,0,0,,BD,0
2017-05-11,22:13,Thursday,FINCH STATION,TUSC,0,0,N,YU,6121
2017-05-11,23:30,Thursday,YONGE UNIVERSITY SUBWA,MUGD,0,0,,YU,0
2017-05-12,01:01,Friday,LAWRENCE EAST STATION,PRW,41,47,N,SRT,3023
2017-05-12,01:38,Friday,KIPLING STATION,MUPAA,0,0,E,BD,5275
2017-05-12,05:29,Friday,YONGE SHP STATION,EUPI,5,10,E,SHP,5471
2017-05-12,06:05,Friday,KENNEDY BD STATION,MUSC,0,0,W,BD,5190
2017-05-12,06:19,Friday,SUMMERHILL STATION,SUDP,0,0,N,YU,5951
2017-05-12,06:55,Friday,KIPLING STATION (ENTER,TUSC,0,0,W,BD,5119
2017-05-12,06:56,Friday,LAWRENCE STATION (LEAV,MUSC,0,0,S,YU,5956
2017-05-12,08:11,Friday,YORK MILLS STATION,TUMVS,0,0,S,YU,6021
2017-05-12,08:14,Friday,VICTORIA PARK STATION,MUPAA,0,0,W,BD,5019
2017-05-12,09:09,Friday,ST ANDREW STATION (LEA,MUTD,0,0,S,YU,5836
2017-05-12,09:53,Friday,WARDEN STATION,TUO,0,0,W,BD,5065
2017-05-12,10:15,Friday,KIPLING STATION (APPRO,TUSC,0,0,W,BD,5021
2017-05-12,10:30,Friday,VICTORIA PARK STATION,EUDO,3,6,W,BD,5310
2017-05-12,10:40,Friday,DONLANDS STATION (APPR,EUDO,5,8,W,BD,5310
2017-05-12,11:09,Friday,KIPLING STATION (APPRO,PUSO,0,0,W,BD,5297
2017-05-12,11:10,Friday,SPADINA STATION,PUMEL,0,0,,BD,0
2017-05-12,11:14,Friday,WOODBINE STATION (EXIT,MUSC,0,0,W,BD,5313
2017-05-12,11:30,Friday,KIPLING STATION (APPRO,PUSTS,0,0,W,BD,5305
2017-05-12,11:38,Friday,CASTLE FRANK STATION,MUIS,0,0,,BD,0
2017-05-12,11:57,Friday,ST GEORGE YUS STATION,MUTO,3,6,S,YU,6041
2017-05-12,12:04,Friday,KIPLING STATION (ENTER,TUSC,0,0,W,BD,5021
2017-05-12,12:21,Friday,GREENWOOD STATION,MUIS,0,0,,BD,0
2017-05-12,12:56,Friday,VICTORIA PARK STATION,MUI,10,13,W,BD,5313
2017-05-12,13:21,Friday,DUNDAS WEST STATION,PUMST,0,0,,BD,0
2017-05-12,13:56,Friday,EGLINTON STATION,SUDP,4,7,S,YU,5906
2017-05-12,14:27,Friday,FINCH STATION,PUMEL,0,0,,YU,0
2017-05-12,14:51,Friday,CHRISTIE STATION,MUIS,0,0,,BD,0
2017-05-12,15:06,Friday,MCCOWAN STATION (DEPAR,TRO,6,11,S,SRT,3002
2017-05-12,15:06,Friday,YORK MILLS STATION,MUIS,0,0,,YU,0
2017-05-12,15:08,Friday,KENNEDY SRT STATION,ERTC,0,0,N,SRT,3011
2017-05-12,15:38,Friday,BATHURST STATION,MUDD,4,6,E,BD,5077
2017-05-12,16:30,Friday,ISLINGTON STATION,TUSC,0,0,E,BD,5028
2017-05-12,16:32,Friday,KENNEDY SRT STATION (E,MRTO,4,9,S,SRT,3010
2017-05-12,16:54,Friday,ST PATRICK STATION,MUPLC,0,0,,YU,0
2017-05-12,17:00,Friday,PAPE STATION,MUDD,3,5,E,BD,5028
2017-05-12,17:09,Friday,YONGE BD STATION,SUAE,0,0,,BD,0
2017-05-12,17:10,Friday,SPADINA BD STATION,MUIS,0,0,E,BD,0
2017-05-12,17:10,Friday,MCCOWAN STATION,ERTC,5,10,S,SRT,3008
2017-05-12,17:19,Friday,LANSDOWNE STATION,MUNCA,0,0,,BD,0
2017-05-12,17:54,Friday,WELLESLEY STATION,MUIRS,0,0,S,YU,0
2017-05-12,18:00,Friday,YORKDALE STATION,MUSC,0,0,N,YU,5821
2017-05-12,18:01,Friday,COXWELL STATION,TUNIP,3,8,W,BD,5305
2017-05-12,18:29,Friday,ST GEORGE YUS STATION,MUPAA,0,0,S,YU,5451
2017-05-12,18:30,Friday,ISLINGTON STATION,MUPLB,46,49,E,BD,5010
2017-05-12,18:34,Friday,FINCH STATION,EUDO,0,0,S,YU,6071
2017-05-12,18:42,Friday,BROADVIEW STATION,PUMEL,0,0,,BD,0
